Incident_Type,Incident_Description,Language,Risk_Level,Incident_Risk_Percentage,Priority_Level,Children_Involved,Weapon_Mentioned,AI_Confidence_Score
None / Non-Abuse Report,He grabbed a knife while cooking angrily but did not threaten anyone.,English,Medium,55,P3,No,Yes,84
None / Non-Abuse Report,Nabasag ang plato dahil sa pagtatalo pero aksidente lamang ito.,Tagalog,Medium,48,P3,No,No,90
None / Non-Abuse Report,They were both shouting and crying but no violence occurred.,English,Medium,42,P3,Yes,No,94
None / Non-Abuse Report,"Nagbanta siyang sisirain ang gamit niya, hindi ang gamit ko.",Tagalog,Medium,45,P3,No,No,92
None / Non-Abuse Report,He stood very close while shouting which felt intimidating but no force was used.,English,Medium,53,P3,No,No,87
None / Non-Abuse Report,Nagkaroon ng emotional breakdown at nagsigawan pero walang pananakit.,Tagalog,Medium,44,P3,Yes,No,93
None / Non-Abuse Report,He hit the steering wheel in frustration while driving but did not endanger anyone intentionally.,English,Medium,50,P3,Yes,No,89
None / Non-Abuse Report,Sinabi niyang hindi niya na kaya pero hindi ito direktang pagbabanta.,Tagalog,Low,39,P3,No,No,95
None / Non-Abuse Report,The argument involved loud crying from both sides but no coercion.,English,Medium,41,P3,No,No,94
None / Non-Abuse Report,Nagwalk-out siya at bumalik din pagkatapos para makipag-usap.,Tagalog,Low,35,P3,No,No,96
None / Non-Abuse Report,He raised his fist in anger but never acted on it.,English,Medium,52,P3,No,No,88
None / Non-Abuse Report,Nagkaroon ng intense discussion sa harap ng bata pero walang pananakit.,Tagalog,Medium,47,P3,Yes,No,91
None / Non-Abuse Report,They both threatened separation during the argument.,English,Medium,43,P3,Yes,No,93
None / Non-Abuse Report,Nagtaasan ng boses pero nagkaayos din matapos ang ilang oras.,Tagalog,Low,37,P3,No,No,95
None / Non-Abuse Report,He slammed the door loudly but did not threaten or hurt anyone.,English,Medium,46,P3,No,No,92
None / Non-Abuse Report,Nagkaroon ng misunderstanding tungkol sa pera pero walang kontrol o pananakot.,Tagalog,Low,34,P3,No,No,96
None / Non-Abuse Report,The neighbor reported loud shouting but no signs of injury were observed.,English,Medium,49,P3,No,No,90
None / Non-Abuse Report,Sinabi niyang aalis siya at iiwan ang lahat pero hindi iyon pagbabanta ng pananakit.,Tagalog,Medium,44,P3,No,No,93
None / Non-Abuse Report,He grabbed my arm briefly but released immediately and apologized.,English,Medium,56,P3,No,No,85
None / Non-Abuse Report,Nagkaroon ng emotional confrontation pero walang pisikal na contact.,Tagalog,Low,38,P3,No,No,95
None / Non-Abuse Report,The couple had a heated exchange involving jealousy but no threats were made.,English,Medium,45,P3,No,No,92
None / Non-Abuse Report,Nagpukpok siya sa mesa dahil sa galit pero hindi ako tinakot.,Tagalog,Medium,50,P3,No,No,89
None / Non-Abuse Report,He raised a kitchen utensil while arguing but continued cooking normally.,English,Medium,54,P3,No,Yes,85
None / Non-Abuse Report,Nag-away sila tungkol sa mana pero walang pananakit o pananakot.,Tagalog,Low,36,P3,No,No,96
None / Non-Abuse Report,There was loud crying and emotional distress but no evidence of harm.,English,Medium,48,P3,Yes,No,91
None / Non-Abuse Report,Narinig ko ang malakas na sigawan pero pareho silang sumisigaw at walang nakita na pananakit.,Tagalog,Medium,52,P3,Yes,No,88
None / Non-Abuse Report,He grabbed her arm to stop her from leaving during an argument but released immediately and apologized.,English,Medium,58,P3,No,No,82
None / Non-Abuse Report,Nagtaas siya ng kamay sa galit pero hindi naman siya nanakit.,Tagalog,Medium,55,P3,No,No,86
None / Non-Abuse Report,The neighbor heard crying but both parties confirmed it was a heated marital argument only.,English,Medium,49,P3,Yes,No,91
None / Non-Abuse Report,May hawak siyang kutsilyo habang nagluluto at nagsisigaw pero walang direktang pagbabanta.,Tagalog,Medium,57,P3,No,Yes,83
None / Non-Abuse Report,He blocked the door briefly during the fight but stepped aside after being asked.,English,Medium,60,P3,No,No,80
None / Non-Abuse Report,Nagkaroon ng pisikal na pag-agawan sa cellphone pero parehong kumalma agad.,Tagalog,Medium,56,P3,No,No,84
None / Non-Abuse Report,"They argued about finances and he said she cannot access savings, but it is a joint agreement under budgeting rules.",English,Medium,53,P3,Yes,No,87
None / Non-Abuse Report,Nagbanta siyang kukunin ang mga bata pero ito ay legal custody discussion.,Tagalog,Medium,54,P3,Yes,No,85
None / Non-Abuse Report,He raised his voice and punched the wall but did not threaten or touch anyone.,English,Medium,58,P3,No,No,83
None / Non-Abuse Report,May malakas na kalabog at iyakan pero walang sugat o pasa ang nakita.,Tagalog,Medium,50,P3,Yes,No,90
None / Non-Abuse Report,He said 'I will ruin you' during the argument but clarified later it was said out of anger.,English,Medium,55,P3,No,No,84
None / Non-Abuse Report,Nagpukpok siya sa mesa at nagwalk-out pero bumalik din para makipag-ayos.,Tagalog,Low,42,P3,No,No,94
None / Non-Abuse Report,He took control of the ATM temporarily to settle debts agreed by both parties.,English,Medium,51,P3,No,No,88
None / Non-Abuse Report,Nagkaroon ng intense jealousy argument pero walang pisikal na pananakit.,Tagalog,Medium,47,P3,No,No,92
None / Non-Abuse Report,The husband shouted aggressively but neighbors confirmed no physical harm occurred.,English,Medium,52,P3,Yes,No,89
None / Non-Abuse Report,Hinawakan niya ang braso ko para pigilan ako pero hindi ito nanakit.,Tagalog,Medium,59,P3,No,No,81
None / Non-Abuse Report,He slammed the door and cried loudly but did not threaten violence.,English,Medium,48,P3,No,No,92
None / Non-Abuse Report,Nagkaroon ng sabunutan ngunit agad naawat at walang intensyon ng pananakit.,Tagalog,Medium,61,P3,No,No,79
None / Non-Abuse Report,"He said the children would stay with him if they separated, but it was part of a discussion about custody.",English,Medium,54,P3,Yes,No,86
None / Non-Abuse Report,May hawak siyang martilyo dahil nagkukumpuni pero kasabay ang sigawan.,Tagalog,Medium,57,P3,No,Yes,82
None / Non-Abuse Report,The couple argued intensely and both admitted mutual shouting and emotional distress only.,English,Medium,50,P3,Yes,No,90
None / Non-Abuse Report,Nagkaroon ng takutan sa salita pero walang aktwal na pagbabanta ng pananakit.,Tagalog,Medium,46,P3,No,No,93
None / Non-Abuse Report,He grabbed the knife angrily but continued preparing food and made no threats.,English,Medium,60,P3,No,Yes,80
None / Non-Abuse Report,Nag-away sa harap ng bata ngunit walang pananakit o pananakot.,Tagalog,Medium,49,P3,Yes,No,90
None / Non-Abuse Report,Narinig ko ang suntok at sigaw pero pareho silang nagtutulakan at walang gustong magsampa ng reklamo.,Tagalog,Medium,62,P3,No,No,78
None / Non-Abuse Report,"He forced her to hand over money, but later clarified it was repayment of a documented loan.",English,Medium,65,P3,No,No,75
None / Non-Abuse Report,Nagtaas siya ng kutsilyo habang galit pero para lamang itong ilagay sa lababo.,Tagalog,Medium,63,P3,No,Yes,76
None / Non-Abuse Report,"The victim appeared shaken and crying, but stated no harm occurred and no threats were made.",English,Medium,58,P3,Yes,No,84
None / Non-Abuse Report,Hinila niya ang pinto at hinarangan ang daan ngunit nagbigay-daan din agad.,Tagalog,Medium,64,P3,No,No,77
None / Non-Abuse Report,He said 'I will make you suffer' but clarified he meant emotional distance.,English,Medium,66,P3,No,No,74
None / Non-Abuse Report,Nagkaroon ng matinding selos at pag-agawan ng gamit pero parehong umamin na mutual ang galit.,Tagalog,Medium,61,P3,No,No,79
None / Non-Abuse Report,"He restricted access to funds temporarily to prevent overspending, per prior agreement.",English,Medium,60,P3,Yes,No,82
None / Non-Abuse Report,Narinig ang bata na umiiyak dahil sa sigawan ngunit walang pisikal na pananakit.,Tagalog,Medium,59,P3,Yes,No,83
None / Non-Abuse Report,He stood over her while shouting but did not touch or threaten her.,English,Medium,67,P3,No,No,73
None / Non-Abuse Report,May pasa ang babae pero sinabi niyang natumba siya at hindi siya sinaktan.,Tagalog,Medium,68,P3,No,No,72
None / Non-Abuse Report,He locked the door during an argument but unlocked it shortly after.,English,Medium,63,P3,No,No,78
None / Non-Abuse Report,Nagkaroon ng malakas na kalabog at iyakan pero walang reklamo ang magkabilang panig.,Tagalog,Medium,60,P3,Yes,No,82
None / Non-Abuse Report,He confiscated her phone briefly during a heated exchange but returned it later.,English,Medium,65,P3,No,No,75
None / Non-Abuse Report,Nagbanta siya ng hiwalayan at pagkuha ng bata pero ito ay usapan sa legal custody.,Tagalog,Medium,66,P3,Yes,No,74
None / Non-Abuse Report,He demanded money aggressively but it was repayment of shared debt.,English,Medium,62,P3,No,No,80
None / Non-Abuse Report,May hawak siyang matulis na gamit habang nag-aaway pero ginagamit ito sa pag-aayos ng bahay.,Tagalog,Medium,64,P3,No,Yes,76
None / Non-Abuse Report,"The argument included shouting and crying, but both parties confirmed no threats or harm.",English,Medium,58,P3,Yes,No,84
None / Non-Abuse Report,Hinawakan niya ang braso ng asawa niya pero agad din itong binitawan.,Tagalog,Medium,63,P3,No,No,78
None / Non-Abuse Report,He raised his belt while angry but never struck anyone.,English,Medium,69,P3,No,Yes,71
None / Non-Abuse Report,Nagkaroon ng takutan sa salita ngunit walang aktwal na pagbabanta.,Tagalog,Medium,57,P3,No,No,85
None / Non-Abuse Report,"He yelled and broke a plate, but no one was harmed.",English,Medium,59,P3,No,No,83
None / Non-Abuse Report,May umiiyak na bata pero dahil sa takot sa sigawan lamang.,Tagalog,Medium,55,P3,Yes,No,88
None / Non-Abuse Report,He threatened to leave the family but made no violent threats.,English,Medium,53,P3,Yes,No,90
None / Non-Abuse Report,Nagkaroon ng intense confrontation pero walang pisikal na pananakit na naganap.,Tagalog,Medium,58,P3,No,No,84
None / Non-Abuse Report,Narinig ko ang malakas na sigawan at kalabog pero parehong umamin na wala namang nanakit.,Tagalog,Medium,58,P3,Yes,No,84
None / Non-Abuse Report,He grabbed her wrist during the argument but released immediately and stepped back.,English,Medium,63,P3,No,No,79
None / Non-Abuse Report,May hawak siyang kutsilyo habang sumisigaw pero nagluluto lamang siya.,Tagalog,Medium,61,P3,No,Yes,78
None / Non-Abuse Report,He said 'I will destroy you' but clarified later it was said in anger without intent.,English,Medium,66,P3,No,No,74
None / Non-Abuse Report,Nagbanta siyang kukunin ang mga bata pero ito ay usapan sa legal separation.,Tagalog,Medium,64,P3,Yes,No,76
None / Non-Abuse Report,He blocked the door during the fight but allowed her to leave after calming down.,English,Medium,67,P3,No,No,73
None / Non-Abuse Report,Nagkaroon ng tulakan pero parehong nagsabi na hindi sinasadya.,Tagalog,Medium,62,P3,No,No,80
None / Non-Abuse Report,He demanded money loudly but it was repayment of documented shared debt.,English,Medium,65,P3,No,No,75
None / Non-Abuse Report,May pasa ang babae pero sinabi niyang nadulas siya sa hagdan.,Tagalog,Medium,69,P3,No,No,71
None / Non-Abuse Report,He confiscated her phone briefly but returned it later that night.,English,Medium,64,P3,No,No,78
None / Non-Abuse Report,Nagtaas siya ng sinturon sa galit pero hindi naman siya nanakit.,Tagalog,Medium,70,P3,No,Yes,69
None / Non-Abuse Report,The couple shouted intensely but both confirmed no physical harm.,English,Medium,59,P3,Yes,No,83
None / Non-Abuse Report,Hinawakan niya ang balikat ko habang galit pero agad din bumitaw.,Tagalog,Medium,63,P3,No,No,78
None / Non-Abuse Report,"He threatened to leave and take the kids, referring to custody discussion only.",English,Medium,66,P3,Yes,No,74
None / Non-Abuse Report,Nagkaroon ng matinding selos pero walang pananakit o pananakot.,Tagalog,Medium,57,P3,No,No,85
None / Non-Abuse Report,He slammed a chair loudly but did not direct aggression toward anyone.,English,Medium,60,P3,No,No,82
None / Non-Abuse Report,May hawak siyang martilyo dahil may inaayos sa bahay habang nag-aaway.,Tagalog,Medium,65,P3,No,Yes,75
None / Non-Abuse Report,He stood very close and shouted but never touched her.,English,Medium,68,P3,No,No,72
None / Non-Abuse Report,Nagkaroon ng agawan sa ATM card pero parehong pumayag pagkatapos.,Tagalog,Medium,64,P3,No,No,77
None / Non-Abuse Report,He yelled aggressively but neighbors saw no signs of injury.,English,Medium,58,P3,Yes,No,84
None / Non-Abuse Report,Nagkaroon ng intense confrontation sa harap ng bata pero walang pisikal na contact.,Tagalog,Medium,61,P3,Yes,No,80
None / Non-Abuse Report,He raised a kitchen knife while arguing but continued cooking calmly.,English,Medium,69,P3,No,Yes,71
None / Non-Abuse Report,"Nagbanta siyang sisirain ang gamit niya, hindi ang gamit ng asawa.",Tagalog,Medium,55,P3,No,No,88
None / Non-Abuse Report,He locked himself in the room during the fight but unlocked it shortly after.,English,Medium,63,P3,No,No,78
None / Non-Abuse Report,Narinig ang iyakan ngunit pareho silang sumigaw at nagkaayos din.,Tagalog,Medium,56,P3,Yes,No,87
None / Non-Abuse Report,Narinig ko ang tunog ng suntok pero pareho silang nagtutulakan lamang.,Tagalog,Medium,71,P3,No,No,68
None / Non-Abuse Report,"He forced her to hand over cash, but it was repayment of emergency hospital expenses.",English,Medium,72,P3,No,No,67
None / Non-Abuse Report,Nagtaas siya ng patalim ngunit agad din itong ibinaba at umalis.,Tagalog,Medium,73,P3,No,Yes,65
None / Non-Abuse Report,The victim appeared scared but confirmed no threats were made.,English,Medium,69,P3,Yes,No,70
None / Non-Abuse Report,Hinila niya ang pinto at hinarangan ang daan saglit lamang.,Tagalog,Medium,74,P3,No,No,64
None / Non-Abuse Report,He said 'I will make you regret this' but later clarified it referred to divorce.,English,Medium,75,P3,No,No,63
None / Non-Abuse Report,Nagkaroon ng sabunutan ngunit parehong aminadong mutual ang galit.,Tagalog,Medium,72,P3,No,No,67
None / Non-Abuse Report,He restricted access to funds temporarily under mutual financial agreement.,English,Medium,70,P3,Yes,No,69
None / Non-Abuse Report,May umiiyak na bata dahil sa sigawan ngunit walang pananakit.,Tagalog,Medium,68,P3,Yes,No,71
None / Non-Abuse Report,He raised his belt angrily but did not strike anyone.,English,Medium,76,P3,No,Yes,60
None / Non-Abuse Report,May pasa ang babae pero may medical record na nadapa siya.,Tagalog,Medium,77,P3,No,No,59
None / Non-Abuse Report,"He confiscated the phone briefly to stop recording, then returned it.",English,Medium,74,P3,No,No,64
None / Non-Abuse Report,Nagbanta ng hiwalayan at pagkuha ng bata bilang bahagi ng legal discussion.,Tagalog,Medium,73,P3,Yes,No,66
None / Non-Abuse Report,He demanded money loudly but both parties acknowledged prior agreement.,English,Medium,71,P3,No,No,68
None / Non-Abuse Report,May hawak siyang screwdriver habang galit pero ginagamit sa pag-aayos.,Tagalog,Medium,75,P3,No,Yes,63
None / Non-Abuse Report,The argument involved crying and shouting but no force was used.,English,Medium,69,P3,Yes,No,70
None / Non-Abuse Report,Hinawakan niya ang braso ngunit agad din bumitaw.,Tagalog,Medium,72,P3,No,No,67
None / Non-Abuse Report,He locked the door to cool down and unlocked it shortly after.,English,Medium,70,P3,No,No,69
None / Non-Abuse Report,Nagkaroon ng malakas na kalabog ngunit walang sugat o pasa.,Tagalog,Medium,66,P3,No,No,72
None / Non-Abuse Report,He shouted aggressively but neighbors confirmed no harm.,English,Medium,65,P3,Yes,No,74
None / Non-Abuse Report,Nagtaasan ng boses at nagbantaan ng hiwalayan ngunit walang physical harm.,Tagalog,Medium,67,P3,Yes,No,72
None / Non-Abuse Report,He stood over her while angry but did not touch or threaten.,English,Medium,76,P3,No,No,60
None / Non-Abuse Report,May hawak na bote habang nag-aaway pero hindi ginamit.,Tagalog,Medium,78,P3,No,Yes,58
None / Non-Abuse Report,He yelled and broke a plate accidentally during the argument.,English,Medium,68,P3,No,No,71
None / Non-Abuse Report,Nagkaroon ng intense confrontation ngunit parehong tumangging magsampa ng reklamo.,Tagalog,Medium,70,P3,No,No,69
None / Non-Abuse Report,Narinig ko ang malakas na sigawan ngunit pareho silang umamin na walang nanakit.,Tagalog,Medium,58,P3,Yes,No,85
None / Non-Abuse Report,He grabbed her arm during the argument but immediately released it and apologized.,English,Medium,62,P3,No,No,80
None / Non-Abuse Report,May hawak siyang kutsilyo habang galit ngunit nagluluto lamang siya.,Tagalog,Medium,61,P3,No,Yes,79
None / Non-Abuse Report,They argued about finances but both confirmed it was a mutual budgeting dispute.,English,Medium,55,P3,Yes,No,88
None / Non-Abuse Report,Nagtaas siya ng kamay ngunit hindi naman siya nanakit.,Tagalog,Medium,57,P3,No,No,83
None / Non-Abuse Report,He blocked the doorway briefly but stepped aside after calming down.,English,Medium,63,P3,No,No,78
None / Non-Abuse Report,Nagkaroon ng tulakan ngunit parehong nagsabi na hindi sinasadya.,Tagalog,Medium,64,P3,No,No,76
None / Non-Abuse Report,He raised his voice aggressively but made no threats.,English,Medium,50,P3,No,No,90
None / Non-Abuse Report,Nagbanta siyang kukunin ang bata ngunit ito ay legal custody discussion.,Tagalog,Medium,66,P3,Yes,No,75
None / Non-Abuse Report,The neighbor heard crying but saw no injuries.,English,Medium,52,P3,Yes,No,89
None / Non-Abuse Report,Nagpukpok siya sa mesa sa galit pero walang pananakit.,Tagalog,Medium,54,P3,No,No,87
None / Non-Abuse Report,He demanded money loudly but it was repayment of a shared loan.,English,Medium,68,P3,No,No,72
None / Non-Abuse Report,May pasa ang babae ngunit sinabi niyang nadulas siya.,Tagalog,Medium,70,P3,No,No,70
None / Non-Abuse Report,He confiscated the phone briefly but returned it later.,English,Medium,65,P3,No,No,75
None / Non-Abuse Report,Nagkaroon ng intense selos ngunit walang pisikal na contact.,Tagalog,Medium,56,P3,No,No,86
