Incident_Type,Incident_Description,Language,Risk_Level,Incident_Risk_Percentage,Priority_Level,Children_Involved,Weapon_Mentioned,AI_Confidence_Score
None / Invalid,Tinapon niya ang upuan sa galit pero hindi niya ako sinaktan.,Tagalog,Medium,53,Third Priority (P3),No,No,87
None / Invalid,He blocked the doorway briefly during the argument but stepped aside immediately.,English,Medium,54,Third Priority (P3),No,No,86
None / Invalid,Nagtaas siya ng kamay pero agad din ibinaba at humingi ng tawad.,Tagalog,Medium,48,Third Priority (P3),No,No,91
None / Invalid,He said hurtful words but later apologized sincerely.,English,Low,38,Third Priority (P3),No,No,95
None / Invalid,Nag-away kami tungkol sa selos pero nagkaayos din pagkatapos.,Tagalog,Low,36,Third Priority (P3),No,No,96
None / Invalid,There was loud banging noise from furniture being moved during the fight.,English,Medium,49,Third Priority (P3),No,No,89
None / Invalid,Nagkaroon ng pisikal na pag-agawan sa cellphone pero hindi sinasadya ang pagtulak.,Tagalog,Medium,55,Third Priority (P3),No,No,85
None / Invalid,He raised his voice aggressively but made no threats.,English,Medium,44,Third Priority (P3),No,No,93
None / Invalid,Nagbanta siyang kukunin ang mga bata pero ito ay usapan tungkol sa custody.,Tagalog,Medium,51,Third Priority (P3),Yes,No,88
None / Invalid,The couple argued intensely about finances but no control or harm was involved.,English,Medium,46,Third Priority (P3),Yes,No,92
None / Invalid,Sinabi niyang baka mapuno siya sa galit pero agad siyang umalis para kumalma.,Tagalog,Medium,43,Third Priority (P3),No,No,94
None / Invalid,He grabbed a knife while cooking angrily but did not threaten anyone.,English,Medium,55,Third Priority (P3),No,Yes,84
None / Invalid,Nabasag ang plato dahil sa pagtatalo pero aksidente lamang ito.,Tagalog,Medium,48,Third Priority (P3),No,No,90
None / Invalid,They were both shouting and crying but no violence occurred.,English,Medium,42,Third Priority (P3),Yes,No,94
None / Invalid,"Nagbanta siyang sisirain ang gamit niya, hindi ang gamit ko.",Tagalog,Medium,45,Third Priority (P3),No,No,92
None / Invalid,He stood very close while shouting which felt intimidating but no force was used.,English,Medium,53,Third Priority (P3),No,No,87
None / Invalid,Nagkaroon ng emotional breakdown at nagsigawan pero walang pananakit.,Tagalog,Medium,44,Third Priority (P3),Yes,No,93
None / Invalid,He hit the steering wheel in frustration while driving but did not endanger anyone intentionally.,English,Medium,50,Third Priority (P3),Yes,No,89
None / Invalid,Sinabi niyang hindi niya na kaya pero hindi ito direktang pagbabanta.,Tagalog,Low,39,Third Priority (P3),No,No,95
None / Invalid,The argument involved loud crying from both sides but no coercion.,English,Medium,41,Third Priority (P3),No,No,94
None / Invalid,Nagwalk-out siya at bumalik din pagkatapos para makipag-usap.,Tagalog,Low,35,Third Priority (P3),No,No,96
None / Invalid,He raised his fist in anger but never acted on it.,English,Medium,52,Third Priority (P3),No,No,88
None / Invalid,Nagkaroon ng intense discussion sa harap ng bata pero walang pananakit.,Tagalog,Medium,47,Third Priority (P3),Yes,No,91
None / Invalid,They both threatened separation during the argument.,English,Medium,43,Third Priority (P3),Yes,No,93
None / Invalid,Nagtaasan ng boses pero nagkaayos din matapos ang ilang oras.,Tagalog,Low,37,Third Priority (P3),No,No,95
None / Invalid,He slammed the door loudly but did not threaten or hurt anyone.,English,Medium,46,Third Priority (P3),No,No,92
None / Invalid,Nagkaroon ng misunderstanding tungkol sa pera pero walang kontrol o pananakot.,Tagalog,Low,34,Third Priority (P3),No,No,96
None / Invalid,The neighbor reported loud shouting but no signs of injury were observed.,English,Medium,49,Third Priority (P3),No,No,90
None / Invalid,Sinabi niyang aalis siya at iiwan ang lahat pero hindi iyon pagbabanta ng pananakit.,Tagalog,Medium,44,Third Priority (P3),No,No,93
None / Invalid,He grabbed my arm briefly but released immediately and apologized.,English,Medium,56,Third Priority (P3),No,No,85
None / Invalid,Nagkaroon ng emotional confrontation pero walang pisikal na contact.,Tagalog,Low,38,Third Priority (P3),No,No,95
None / Invalid,The couple had a heated exchange involving jealousy but no threats were made.,English,Medium,45,Third Priority (P3),No,No,92
None / Invalid,Nagpukpok siya sa mesa dahil sa galit pero hindi ako tinakot.,Tagalog,Medium,50,Third Priority (P3),No,No,89
None / Invalid,He raised a kitchen utensil while arguing but continued cooking normally.,English,Medium,54,Third Priority (P3),No,Yes,85
None / Invalid,Nag-away sila tungkol sa mana pero walang pananakit o pananakot.,Tagalog,Low,36,Third Priority (P3),No,No,96
None / Invalid,There was loud crying and emotional distress but no evidence of harm.,English,Medium,48,Third Priority (P3),Yes,No,91
None / Invalid,Narinig ko ang malakas na sigawan pero pareho silang sumisigaw at walang nakita na pananakit.,Tagalog,Medium,52,Third Priority (P3),Yes,No,88
None / Invalid,He grabbed her arm to stop her from leaving during an argument but released immediately and apologized.,English,Medium,58,Third Priority (P3),No,No,82
None / Invalid,Nagtaas siya ng kamay sa galit pero hindi naman siya nanakit.,Tagalog,Medium,55,Third Priority (P3),No,No,86
None / Invalid,The neighbor heard crying but both parties confirmed it was a heated marital argument only.,English,Medium,49,Third Priority (P3),Yes,No,91
None / Invalid,May hawak siyang kutsilyo habang nagluluto at nagsisigaw pero walang direktang pagbabanta.,Tagalog,Medium,57,Third Priority (P3),No,Yes,83
None / Invalid,He blocked the door briefly during the fight but stepped aside after being asked.,English,High,60,Second Priority (P2),No,No,80
None / Invalid,Nagkaroon ng pisikal na pag-agawan sa cellphone pero parehong kumalma agad.,Tagalog,Medium,56,Third Priority (P3),No,No,84
None / Invalid,"They argued about finances and he said she cannot access savings, but it is a joint agreement under budgeting rules.",English,Medium,53,Third Priority (P3),Yes,No,87
None / Invalid,Nagbanta siyang kukunin ang mga bata pero ito ay legal custody discussion.,Tagalog,Medium,54,Third Priority (P3),Yes,No,85
None / Invalid,He raised his voice and punched the wall but did not threaten or touch anyone.,English,Medium,58,Third Priority (P3),No,No,83
None / Invalid,May malakas na kalabog at iyakan pero walang sugat o pasa ang nakita.,Tagalog,Medium,50,Third Priority (P3),Yes,No,90
None / Invalid,He said 'I will ruin you' during the argument but clarified later it was said out of anger.,English,Medium,55,Third Priority (P3),No,No,84
None / Invalid,Nagpukpok siya sa mesa at nagwalk-out pero bumalik din para makipag-ayos.,Tagalog,Medium,42,Third Priority (P3),No,No,94
None / Invalid,He took control of the ATM temporarily to settle debts agreed by both parties.,English,Medium,51,Third Priority (P3),No,No,88
None / Invalid,Nagkaroon ng intense jealousy argument pero walang pisikal na pananakit.,Tagalog,Medium,47,Third Priority (P3),No,No,92
None / Invalid,The husband shouted aggressively but neighbors confirmed no physical harm occurred.,English,Medium,52,Third Priority (P3),Yes,No,89
None / Invalid,Hinawakan niya ang braso ko para pigilan ako pero hindi ito nanakit.,Tagalog,Medium,59,Third Priority (P3),No,No,81
None / Invalid,He slammed the door and cried loudly but did not threaten violence.,English,Medium,48,Third Priority (P3),No,No,92
None / Invalid,Nagkaroon ng sabunutan ngunit agad naawat at walang intensyon ng pananakit.,Tagalog,High,61,Second Priority (P2),No,No,79
None / Invalid,"He said the children would stay with him if they separated, but it was part of a discussion about custody.",English,Medium,54,Third Priority (P3),Yes,No,86
None / Invalid,May hawak siyang martilyo dahil nagkukumpuni pero kasabay ang sigawan.,Tagalog,Medium,57,Third Priority (P3),No,Yes,82
None / Invalid,The couple argued intensely and both admitted mutual shouting and emotional distress only.,English,Medium,50,Third Priority (P3),Yes,No,90
None / Invalid,Nagkaroon ng takutan sa salita pero walang aktwal na pagbabanta ng pananakit.,Tagalog,Medium,46,Third Priority (P3),No,No,93
None / Invalid,He grabbed the knife angrily but continued preparing food and made no threats.,English,High,60,Second Priority (P2),No,Yes,80
None / Invalid,Nag-away sa harap ng bata ngunit walang pananakit o pananakot.,Tagalog,Medium,49,Third Priority (P3),Yes,No,90
None / Invalid,Narinig ko ang suntok at sigaw pero pareho silang nagtutulakan at walang gustong magsampa ng reklamo.,Tagalog,High,62,Second Priority (P2),No,No,78
None / Invalid,"He forced her to hand over money, but later clarified it was repayment of a documented loan.",English,High,65,Second Priority (P2),No,No,75
None / Invalid,Nagtaas siya ng kutsilyo habang galit pero para lamang itong ilagay sa lababo.,Tagalog,High,63,Second Priority (P2),No,Yes,76
None / Invalid,"The victim appeared shaken and crying, but stated no harm occurred and no threats were made.",English,Medium,58,Third Priority (P3),Yes,No,84
None / Invalid,Hinila niya ang pinto at hinarangan ang daan ngunit nagbigay-daan din agad.,Tagalog,High,64,Second Priority (P2),No,No,77
None / Invalid,He said 'I will make you suffer' but clarified he meant emotional distance.,English,High,66,Second Priority (P2),No,No,74
None / Invalid,Nagkaroon ng matinding selos at pag-agawan ng gamit pero parehong umamin na mutual ang galit.,Tagalog,High,61,Second Priority (P2),No,No,79
None / Invalid,"He restricted access to funds temporarily to prevent overspending, per prior agreement.",English,High,60,Second Priority (P2),Yes,No,82
None / Invalid,Narinig ang bata na umiiyak dahil sa sigawan ngunit walang pisikal na pananakit.,Tagalog,Medium,59,Third Priority (P3),Yes,No,83
None / Invalid,He stood over her while shouting but did not touch or threaten her.,English,High,67,Second Priority (P2),No,No,73
None / Invalid,May pasa ang babae pero sinabi niyang natumba siya at hindi siya sinaktan.,Tagalog,High,68,Second Priority (P2),No,No,72
None / Invalid,He locked the door during an argument but unlocked it shortly after.,English,High,63,Second Priority (P2),No,No,78
None / Invalid,Nagkaroon ng malakas na kalabog at iyakan pero walang reklamo ang magkabilang panig.,Tagalog,High,60,Second Priority (P2),Yes,No,82
None / Invalid,He confiscated her phone briefly during a heated exchange but returned it later.,English,High,65,Second Priority (P2),No,No,75
None / Invalid,Nagbanta siya ng hiwalayan at pagkuha ng bata pero ito ay usapan sa legal custody.,Tagalog,High,66,Second Priority (P2),Yes,No,74
None / Invalid,He demanded money aggressively but it was repayment of shared debt.,English,High,62,Second Priority (P2),No,No,80
None / Invalid,May hawak siyang matulis na gamit habang nag-aaway pero ginagamit ito sa pag-aayos ng bahay.,Tagalog,High,64,Second Priority (P2),No,Yes,76
None / Invalid,"The argument included shouting and crying, but both parties confirmed no threats or harm.",English,Medium,58,Third Priority (P3),Yes,No,84
None / Invalid,Hinawakan niya ang braso ng asawa niya pero agad din itong binitawan.,Tagalog,High,63,Second Priority (P2),No,No,78
None / Invalid,He raised his belt while angry but never struck anyone.,English,High,69,Second Priority (P2),No,Yes,71
None / Invalid,Nagkaroon ng takutan sa salita ngunit walang aktwal na pagbabanta.,Tagalog,Medium,57,Third Priority (P3),No,No,85
None / Invalid,"He yelled and broke a plate, but no one was harmed.",English,Medium,59,Third Priority (P3),No,No,83
None / Invalid,May umiiyak na bata pero dahil sa takot sa sigawan lamang.,Tagalog,Medium,55,Third Priority (P3),Yes,No,88
None / Invalid,He threatened to leave the family but made no violent threats.,English,Medium,53,Third Priority (P3),Yes,No,90
None / Invalid,Nagkaroon ng intense confrontation pero walang pisikal na pananakit na naganap.,Tagalog,Medium,58,Third Priority (P3),No,No,84
None / Invalid,Narinig ko ang malakas na sigawan at kalabog pero parehong umamin na wala namang nanakit.,Tagalog,Medium,58,Third Priority (P3),Yes,No,84
None / Invalid,He grabbed her wrist during the argument but released immediately and stepped back.,English,High,63,Second Priority (P2),No,No,79
None / Invalid,May hawak siyang kutsilyo habang sumisigaw pero nagluluto lamang siya.,Tagalog,High,61,Second Priority (P2),No,Yes,78
None / Invalid,He said 'I will destroy you' but clarified later it was said in anger without intent.,English,High,66,Second Priority (P2),No,No,74
None / Invalid,Nagbanta siyang kukunin ang mga bata pero ito ay usapan sa legal separation.,Tagalog,High,64,Second Priority (P2),Yes,No,76
None / Invalid,He blocked the door during the fight but allowed her to leave after calming down.,English,High,67,Second Priority (P2),No,No,73
None / Invalid,Nagkaroon ng tulakan pero parehong nagsabi na hindi sinasadya.,Tagalog,High,62,Second Priority (P2),No,No,80
None / Invalid,He demanded money loudly but it was repayment of documented shared debt.,English,High,65,Second Priority (P2),No,No,75
None / Invalid,May pasa ang babae pero sinabi niyang nadulas siya sa hagdan.,Tagalog,High,69,Second Priority (P2),No,No,71
None / Invalid,He confiscated her phone briefly but returned it later that night.,English,High,64,Second Priority (P2),No,No,78
None / Invalid,Nagtaas siya ng sinturon sa galit pero hindi naman siya nanakit.,Tagalog,High,70,Second Priority (P2),No,Yes,69
None / Invalid,The couple shouted intensely but both confirmed no physical harm.,English,Medium,59,Third Priority (P3),Yes,No,83
None / Invalid,Hinawakan niya ang balikat ko habang galit pero agad din bumitaw.,Tagalog,High,63,Second Priority (P2),No,No,78
None / Invalid,"He threatened to leave and take the kids, referring to custody discussion only.",English,High,66,Second Priority (P2),Yes,No,74
None / Invalid,Nagkaroon ng matinding selos pero walang pananakit o pananakot.,Tagalog,Medium,57,Third Priority (P3),No,No,85
None / Invalid,He slammed a chair loudly but did not direct aggression toward anyone.,English,High,60,Second Priority (P2),No,No,82
None / Invalid,May hawak siyang martilyo dahil may inaayos sa bahay habang nag-aaway.,Tagalog,High,65,Second Priority (P2),No,Yes,75
None / Invalid,He stood very close and shouted but never touched her.,English,High,68,Second Priority (P2),No,No,72
None / Invalid,Nagkaroon ng agawan sa ATM card pero parehong pumayag pagkatapos.,Tagalog,High,64,Second Priority (P2),No,No,77
None / Invalid,He yelled aggressively but neighbors saw no signs of injury.,English,Medium,58,Third Priority (P3),Yes,No,84
None / Invalid,Nagkaroon ng intense confrontation sa harap ng bata pero walang pisikal na contact.,Tagalog,High,61,Second Priority (P2),Yes,No,80
None / Invalid,He raised a kitchen knife while arguing but continued cooking calmly.,English,High,69,Second Priority (P2),No,Yes,71
None / Invalid,"Nagbanta siyang sisirain ang gamit niya, hindi ang gamit ng asawa.",Tagalog,Medium,55,Third Priority (P3),No,No,88
None / Invalid,He locked himself in the room during the fight but unlocked it shortly after.,English,High,63,Second Priority (P2),No,No,78
None / Invalid,Narinig ang iyakan ngunit pareho silang sumigaw at nagkaayos din.,Tagalog,Medium,56,Third Priority (P3),Yes,No,87
None / Invalid,Narinig ko ang tunog ng suntok pero pareho silang nagtutulakan lamang.,Tagalog,High,71,Second Priority (P2),No,No,68
None / Invalid,"He forced her to hand over cash, but it was repayment of emergency hospital expenses.",English,High,72,Second Priority (P2),No,No,67
None / Invalid,Nagtaas siya ng patalim ngunit agad din itong ibinaba at umalis.,Tagalog,High,73,Second Priority (P2),No,Yes,65
None / Invalid,The victim appeared scared but confirmed no threats were made.,English,High,69,Second Priority (P2),Yes,No,70
None / Invalid,Hinila niya ang pinto at hinarangan ang daan saglit lamang.,Tagalog,High,74,Second Priority (P2),No,No,64
None / Invalid,He said 'I will make you regret this' but later clarified it referred to divorce.,English,High,75,Second Priority (P2),No,No,63
None / Invalid,Nagkaroon ng sabunutan ngunit parehong aminadong mutual ang galit.,Tagalog,High,72,Second Priority (P2),No,No,67
None / Invalid,He restricted access to funds temporarily under mutual financial agreement.,English,High,70,Second Priority (P2),Yes,No,69
None / Invalid,May umiiyak na bata dahil sa sigawan ngunit walang pananakit.,Tagalog,High,68,Second Priority (P2),Yes,No,71
